CapsuleWeight,DateEntered,DatePacked,EnteredBy,FilledCapsuleWeight,fk_SampleID,fk_TrayName,Notes,PackedBy,pk_PackedID,ref_sampleID,ref_TrayName,SampleWeight,TrayColumn,TrayRow
12.758,2013-01-30,2012-10-17,,13.689,3519,30,Mazumder scale,GAJ,1737,046,KI12TRAY1,0.931,2,H
12.629,2013-01-30,2012-10-17,,13.52,3520,30,Mazumder scale,GAJ,1738,047,KI12TRAY1,0.891,3,H
12.478,2013-01-30,2012-10-17,,13.394,3521,30,Mazumder scale,GAJ,1739,048,KI12TRAY1,0.916,4,H
12.448,2013-01-30,2012-10-17,,13.308,3522,30,Mazumder scale,GAJ,1740,049,KI12TRAY1,0.86,5,H
12.691,2013-01-30,2012-10-17,,13.673,3523,30,Mazumder scale,GAJ,1741,050,KI12TRAY1,0.982,6,H
12.292,2013-01-30,2012-10-17,,13.263,3524,30,Mazumder scale,GAJ,1742,051,KI12TRAY1,0.971,7,H
12.642,2013-01-30,2012-10-17,,13.484,3525,30,Mazumder scale,GAJ,1743,052,KI12TRAY1,0.842,8,H
12.209,2013-01-30,2012-10-17,,13.383,3532,30,Mazumder scale,GAJ,1744,059,KI12TRAY1,1.174,9,H
12.684,2013-01-30,2012-10-17,,13.742,3533,30,Mazumder scale,GAJ,1745,060,KI12TRAY1,1.058,10,H
12.571,2013-01-30,2012-10-17,,13.67,3534,30,Mazumder scale,GAJ,1746,061,KI12TRAY1,1.099,11,H
12.273,2013-01-30,2012-10-17,,13.434,3526,30,Mazumder scale,GAJ,1747,053,KI12TRAY1,1.161,12,H
12.674,2013-01-30,2012-10-19,,13.791,3527,31,Mazumder scale,GAJ,1748,054,KI12TRAY2,1.117,2,A
12.697,2013-01-30,2012-10-19,,13.794,3528,31,Mazumder scale,GAJ,1749,055,KI12TRAY2,1.097,3,A
12.568,2013-01-30,2012-10-19,,13.611,3535,31,Mazumder scale,GAJ,1750,062,KI12TRAY2,1.043,4,A
12.785,2013-01-30,2012-10-19,,13.69,3536,31,Mazumder scale,GAJ,1751,063,KI12TRAY2,0.905,5,A
12.562,2013-01-30,2012-10-19,,13.684,3537,31,Mazumder scale,GAJ,1752,064,KI12TRAY2,1.122,6,A
12.274,2013-01-30,2012-10-19,,13.171,3538,31,Mazumder scale,GAJ,1753,065,KI12TRAY2,0.897,7,A
12.272,2013-01-30,2012-10-19,,13.146,3540,31,Mazumder scale,GAJ,1754,067,KI12TRAY2,0.874,8,A
12.584,2013-01-30,2012-10-19,,13.726,3541,31,Mazumder scale,GAJ,1755,068,KI12TRAY2,1.142,9,A
12.264,2013-01-30,2012-10-19,,13.192,3542,31,Mazumder scale,GAJ,1756,069,KI12TRAY2,0.928,10,A
12.668,2013-01-30,2012-10-19,,13.626,3544,31,Mazumder scale,GAJ,1757,071,KI12TRAY2,0.958,11,A
12.477,2013-01-30,2012-10-19,,13.499,3545,31,Mazumder scale,GAJ,1758,072,KI12TRAY2,1.022,12,A
12.314,2013-01-30,2012-10-19,,13.233,3546,31,Mazumder scale,GAJ,1759,073,KI12TRAY2,0.919,2,B
12.267,2013-01-30,2012-10-19,,13.246,3548,31,Mazumder scale,GAJ,1760,075,KI12TRAY2,0.979,3,B
12.661,2013-01-30,2012-10-19,,13.546,3550,31,Mazumder scale,GAJ,1761,077,KI12TRAY2,0.885,4,B
12.318,2013-01-30,2012-10-19,,13.295,3551,31,Mazumder scale,GAJ,1762,078,KI12TRAY2,0.977,5,B
12.479,2013-01-30,2012-10-19,,13.6,3552,31,Mazumder scale,GAJ,1763,079,KI12TRAY2,1.121,6,B
12.314,2013-01-30,2012-10-19,,13.268,3554,31,Mazumder scale,GAJ,1764,081,KI12TRAY2,0.954,7,B
12.472,2013-01-30,2012-10-19,,13.575,3555,31,Mazumder scale,GAJ,1765,082,KI12TRAY2,1.103,8,B
12.71,2013-01-30,2012-10-19,,13.629,3557,31,Mazumder scale,GAJ,1766,084,KI12TRAY2,0.919,9,B
12.422,2013-01-30,2012-10-19,,13.316,3559,31,Mazumder scale,GAJ,1767,086,KI12TRAY2,0.894,10,B
12.281,2013-01-30,2012-10-19,,13.405,3560,31,Mazumder scale,MW,1768,087,KI12TRAY2,1.124,11,B
12.442,2013-01-30,2012-10-19,,13.584,3562,31,Mazumder scale,MW,1769,089,KI12TRAY2,1.142,12,B
12.345,2013-01-30,2012-10-19,,13.286,3563,31,Mazumder scale,MW,1770,090,KI12TRAY2,0.941,2,C
12.25,2013-01-30,2012-10-19,,13.26,3564,31,Mazumder scale,MW,1771,091,KI12TRAY2,1.01,3,C
12.653,2013-01-30,2012-10-19,,13.684,3569,31,Mazumder scale,MW,1772,096,KI12TRAY2,1.031,4,C
12.386,2013-01-30,2012-10-19,,13.286,3570,31,Mazumder scale,MW,1773,097,KI12TRAY2,0.9,5,C
12.366,2013-01-30,2012-10-19,,13.317,3477,31,Mazumder scale,MW,1774,004,KI12TRAY2,0.951,6,C
12.268,2013-01-30,2012-10-19,,13.227,3478,31,Mazumder scale,MW,1775,005,KI12TRAY2,0.959,7,C
12.273,2013-01-30,2012-10-19,,13.357,3479,31,Mazumder scale,MW,1776,006,KI12TRAY2,1.084,8,C
12.281,2013-01-30,2012-10-19,,13.432,3483,31,Mazumder scale,MW,1777,010,KI12TRAY2,1.151,9,C
12.683,2013-01-30,2012-10-19,,13.609,3484,31,Mazumder scale,MW,1778,011,KI12TRAY2,0.926,10,C
12.731,2013-01-30,2012-10-19,,13.685,3485,31,Mazumder scale,MW,1779,012,KI12TRAY2,0.954,11,C
12.447,2013-01-30,2012-10-19,,13.567,3574,31,Mazumder scale,MW,1780,101,KI12TRAY2,1.12,12,C
12.54,2013-01-30,2012-10-19,,13.393,3575,31,Mazumder scale,MW,1781,102,KI12TRAY2,0.853,2,D
12.283,2013-01-30,2012-10-19,,13.221,3576,31,Mazumder scale,MW,1782,103,KI12TRAY2,0.938,3,D
12.415,2013-01-30,2012-10-19,,13.361,3487,31,Mazumder scale,MW,1783,014,KI12TRAY2,0.946,4,D
12.531,2013-01-30,2012-10-19,,13.252,3578,31,Mazumder scale,MW,1784,105,KI12TRAY2,0.721,5,D
12.557,2013-01-30,2012-10-19,,13.53,3579,31,Mazumder scale,MW,1785,106,KI12TRAY2,0.973,6,D
12.28,2013-01-30,2012-10-19,,13.156,3580,31,Mazumder scale,MW,1786,107,KI12TRAY2,0.876,7,D
12.621,2013-01-30,2012-10-19,,13.422,3581,31,Mazumder scale,MW,1787,108,KI12TRAY2,0.801,8,D
12.294,2013-01-30,2012-10-19,,13.126,3582,31,Mazumder scale,MW,1788,109,KI12TRAY2,0.832,9,D
12.351,2013-01-30,2012-10-19,,13.178,3583,31,Mazumder scale,MW,1789,110,KI12TRAY2,0.827,10,D
12.454,2013-01-30,2012-10-19,,13.657,3584,31,Mazumder scale,MW,1790,111,KI12TRAY2,1.203,11,D
12.367,2013-01-30,2012-10-19,,13.335,3586,31,Mazumder scale,MW,1791,113,KI12TRAY2,0.968,12,D
12.428,2013-01-30,2012-10-19,,13.462,3587,31,Mazumder scale,MW,1792,114,KI12TRAY2,1.034,2,E
12.309,2013-01-30,2012-10-19,,13.408,3588,31,Mazumder scale,MW,1793,115,KI12TRAY2,1.099,3,E
12.46,2013-01-30,2012-10-19,,13.273,3582,31,Mazumder scale,MW,1794,109,KI12TRAY2,0.813,4,E
12.206,2013-01-30,2012-10-19,,13.315,3585,31,Mazumder scale,MW,1795,112,KI12TRAY2,1.109,5,E
12.277,2013-01-30,2012-10-19,,13.237,3572,31,Mazumder scale,MW,1796,099,KI12TRAY2,0.96,6,E
12.669,2013-01-30,2012-10-19,,13.495,3573,31,Mazumder scale,MW,1797,100,KI12TRAY2,0.826,7,E
12.642,2013-01-30,2012-10-19,,13.506,3589,31,Mazumder scale,MW,1798,116,KI12TRAY2,0.864,8,E
12.762,2013-01-30,2012-10-19,,13.928,3355,31,Mazumder scale,GAJ,1799,KIF12_325_1,KI12TRAY2,1.166,9,E
12.315,2013-01-30,2012-10-23,,13.425,3356,31,Mazumder scale,GAJ,1800,KIF12_327_1,KI12TRAY2,1.11,10,E
12.561,2013-01-30,2012-10-23,,13.621,3358,31,Mazumder scale,GAJ,1801,KIF12_331_1,KI12TRAY2,1.06,11,E
12.7,2013-01-30,2012-10-23,,13.676,3359,31,Mazumder scale,GAJ,1802,KIF12_332_1,KI12TRAY2,0.976,12,E
12.405,2013-01-30,2012-10-23,,13.431,3360,31,Mazumder scale,GAJ,1803,KIF12_333_1,KI12TRAY2,1.026,2,F
12.254,2013-01-30,2012-10-23,,13.208,3361,31,Mazumder scale,GAJ,1804,KIF12_334_1,KI12TRAY2,0.954,3,F
12.514,2013-01-30,2012-10-23,,13.521,3362,31,Mazumder scale,GAJ,1805,KIF12_335_1,KI12TRAY2,1.007,4,F
12.387,2013-01-30,2012-10-23,,13.326,3363,31,Mazumder scale,GAJ,1806,KIF12_336_1,KI12TRAY2,0.939,5,F
12.705,2013-01-30,2012-10-23,,13.532,3364,31,Mazumder scale,GAJ,1807,KIF12_337_1,KI12TRAY2,0.827,6,F
12.449,2013-01-30,2012-10-23,,13.444,3365,31,Mazumder scale,GAJ,1808,KIF12_338_1,KI12TRAY2,0.995,7,F
12.422,2013-01-30,2012-10-23,,13.523,3366,31,Mazumder scale,GAJ,1809,KIF12_339_1,KI12TRAY2,1.101,8,F
12.507,2013-01-30,2012-10-23,,13.49,3379,31,Mazumder scale,GAJ,1810,KIF12_355_1,KI12TRAY2,0.983,9,F
12.35,2013-01-30,2012-10-23,,13.359,3380,31,Mazumder scale,GAJ,1811,KIF12_356_1,KI12TRAY2,1.009,10,F
12.539,2013-01-30,2012-10-23,,13.45,3381,31,Mazumder scale,GAJ,1812,KIF12_357_1,KI12TRAY2,0.911,11,F
12.707,2013-01-30,2012-10-23,,13.531,3382,31,Mazumder scale,GAJ,1813,KIF12_358_1,KI12TRAY2,0.824,12,F
12.242,2013-01-30,2012-10-24,,13.103,3388,31,Mazumder scale,GAJ,1814,KIF12_368_1,KI12TRAY2,0.861,2,G
12.743,2013-01-30,2012-10-24,,13.607,3389,31,Mazumder scale,GAJ,1815,KIF12_369_1,KI12TRAY2,0.864,3,G
12.661,2013-01-30,2012-10-24,,13.831,3022,31,Mazumder scale,GAJ,1816,KIF12_001_1,KI12TRAY2,1.17,4,G
12.576,2013-01-30,2012-10-24,,13.489,3023,31,Mazumder scale,GAJ,1817,KIF12_002_1,KI12TRAY2,0.913,5,G
12.223,2013-01-30,2012-10-24,,13.349,3024,31,Mazumder scale,GAJ,1818,KIF12_003_1,KI12TRAY2,1.126,6,G
12.77,2013-01-30,2012-10-24,,13.686,3025,31,Mazumder scale,GAJ,1819,KIF12_004_1,KI12TRAY2,0.916,7,G
12.538,2013-01-30,2012-10-24,,13.532,3026,31,Mazumder scale,GAJ,1820,KIF12_005_1,KI12TRAY2,0.994,8,G
12.538,2013-01-30,2012-10-24,,13.528,3027,31,Mazumder scale,GAJ,1821,KIF12_006_1,KI12TRAY2,0.99,9,G
12.584,2013-01-30,2012-10-24,,13.637,3033,31,Mazumder scale,GAJ,1822,KIF12_012_1,KI12TRAY2,1.053,10,G
12.282,2013-01-30,2012-10-24,,13.298,3034,31,Mazumder scale,GAJ,1823,KIF12_013_1,KI12TRAY2,1.016,11,G
12.782,2013-01-30,2012-10-24,,13.86,3035,31,Mazumder scale,GAJ,1824,KIF12_014_1,KI12TRAY2,1.078,12,G
12.458,2013-01-30,2012-10-24,,13.483,3037,31,Mazumder scale,GAJ,1825,KIF12_016_1,KI12TRAY2,1.025,2,H
12.707,2013-01-30,2012-10-24,,13.72,3038,31,Mazumder scale,GAJ,1826,KIF12_017_1,KI12TRAY2,1.013,3,H
12.467,2013-01-30,2012-10-24,,13.549,3039,31,Mazumder scale,GAJ,1827,KIF12_018_1,KI12TRAY2,1.082,4,H
12.478,2013-01-30,2012-10-24,,13.409,3040,31,Mazumder scale,GAJ,1828,KIF12_019_1,KI12TRAY2,0.931,5,H
12.3,2013-01-30,2012-10-24,,13.119,3041,31,Mazumder scale,GAJ,1829,KIF12_020_1,KI12TRAY2,0.819,6,H
12.486,2013-01-30,2012-10-24,,13.554,3042,31,Mazumder scale,GAJ,1830,KIF12_021_1,KI12TRAY2,1.068,7,H
12.372,2013-01-30,2012-10-24,,13.501,3043,31,Mazumder scale,GAJ,1831,KIF12_022_1,KI12TRAY2,1.129,8,H
12.387,2013-01-30,2012-10-24,,13.332,3044,31,Mazumder scale,GAJ,1832,KIF12_023_1,KI12TRAY2,0.945,9,H
12.416,2013-01-30,2012-10-24,,13.344,3045,31,Mazumder scale,GAJ,1833,KIF12_024_1,KI12TRAY2,0.928,10,H
12.546,2013-01-30,2012-10-24,,13.467,3047,31,Mazumder scale,GAJ,1834,KIF12_026_1,KI12TRAY2,0.921,11,H
12.53,2013-01-30,2012-10-24,,13.556,3048,31,Mazumder scale,GAJ,1835,KIF12_027_1,KI12TRAY2,1.026,12,H
12.679,2013-01-30,2012-10-26,,13.652,3048,32,Mazumder scale,GAJ,1836,KIF12_027_1,KI12TRAY3,0.973,2,A
12.515,2013-01-30,2012-10-26,,13.371,3049,32,Mazumder scale,GAJ,1837,KIF12_028_1,KI12TRAY3,0.856,3,A
12.39,2013-01-30,2012-10-26,,13.513,3071,32,Mazumder scale,GAJ,1838,KIF12_050_1,KI12TRAY3,1.123,4,A
12.304,2013-01-30,2012-10-26,,13.323,3072,32,Mazumder scale,GAJ,1839,KIF12_051_1,KI12TRAY3,1.019,5,A
12.531,2013-01-30,2012-10-26,,13.55,3177,32,Mazumder scale,GAJ,1840,KIF12_126_1,KI12TRAY3,1.019,6,A
12.327,2013-01-30,2012-10-26,,13.326,3182,32,Mazumder scale,GAJ,1841,KIF12_131_1,KI12TRAY3,0.999,7,A
12.297,2013-01-30,2012-10-26,,13.309,3157,32,Mazumder scale,GAJ,1842,KIF12_106_1,KI12TRAY3,1.012,8,A
12.579,2013-01-30,2012-10-26,,13.622,3163,32,Mazumder scale,GAJ,1843,KIF12_112_1,KI12TRAY3,1.043,9,A
12.728,2013-01-30,2012-10-26,,13.917,3193,32,Mazumder scale,GAJ,1844,KIF12_142_1,KI12TRAY3,1.189,10,A
12.344,2013-01-30,2012-10-26,,13.349,3194,32,Mazumder scale,GAJ,1845,KIF12_143_1,KI12TRAY3,1.005,11,A
12.559,2013-01-30,2012-10-26,,13.464,3195,32,Mazumder scale,GAJ,1846,KIF12_144_1,KI12TRAY3,0.905,12,A
12.378,2013-01-30,2012-10-26,,13.439,3197,32,Mazumder scale,GAJ,1847,KIF12_146_1,KI12TRAY3,1.061,2,B
12.509,2013-01-30,2012-10-26,,13.539,3198,32,Mazumder scale,GAJ,1848,KIF12_147_1,KI12TRAY3,1.03,3,B
12.409,2013-01-30,2012-10-26,,13.514,3199,32,Mazumder scale,GAJ,1849,KIF12_148_1,KI12TRAY3,1.105,4,B
12.345,2013-01-30,2012-10-26,,13.429,3200,32,Mazumder scale,GAJ,1850,KIF12_149_1,KI12TRAY3,1.084,5,B
12.48,2013-01-30,2012-10-26,,13.397,3201,32,Mazumder scale,GAJ,1851,KIF12_150_1,KI12TRAY3,0.917,6,B
12.691,2013-01-30,2012-10-26,,13.697,3202,32,Mazumder scale,GAJ,1852,KIF12_151_1,KI12TRAY3,1.006,7,B
12.423,2013-01-30,2012-10-26,,13.295,3203,32,Mazumder scale,GAJ,1853,KIF12_152_1,KI12TRAY3,0.872,8,B
12.678,2013-01-30,2012-10-26,,13.489,3204,32,Mazumder scale,GAJ,1854,KIF12_153_1,KI12TRAY3,0.811,9,B
12.74,2013-01-30,2012-10-26,,13.87,3205,32,Mazumder scale,GAJ,1855,KIF12_154_1,KI12TRAY3,1.13,10,B
12.527,2013-01-30,2012-10-26,,13.62,3206,32,Mazumder scale,GAJ,1856,KIF12_155_1,KI12TRAY3,1.093,11,B
12.534,2013-01-30,2012-10-26,,13.652,3207,32,Mazumder scale,GAJ,1857,KIF12_156_1,KI12TRAY3,1.118,12,B
12.752,2013-01-30,2012-10-26,,13.818,3208,32,Mazumder scale,GAJ,1858,KIF12_157_1,KI12TRAY3,1.066,2,C
12.689,2013-01-30,2012-10-26,,13.811,3209,32,Mazumder scale,GAJ,1859,KIF12_158_1,KI12TRAY3,1.122,3,C
12.3,2013-01-30,2012-10-26,,13.3,3210,32,Mazumder scale,GAJ,1860,KIF12_159_1,KI12TRAY3,1,4,C
12.298,2013-01-30,2012-10-26,,13.396,3211,32,Mazumder scale,GAJ,1861,KIF12_160_1,KI12TRAY3,1.098,5,C
12.377,2013-01-30,2012-10-26,,13.405,3248,32,Mazumder scale,GAJ,1862,KIF12_197_1,KI12TRAY3,1.028,6,C
12.317,2013-01-30,2012-10-26,,13.253,3268,32,Mazumder scale,GAJ,1863,KIF12_217_1,KI12TRAY3,0.936,7,C
12.439,2013-01-30,2012-10-26,,12.48,3269,32,Mazumder scale,GAJ,1864,KIF12_218_1,KI12TRAY3,0.041,8,C
12.234,2013-01-30,2012-10-26,,13.297,3279,32,Mazumder scale,GAJ,1865,KIF12_228_1,KI12TRAY3,1.063,9,C
12.532,2013-01-30,2012-10-30,,13.462,3594,32,Mazumder scale,MW,1866,121,KI12TRAY3,0.93,10,C
12.523,2013-01-30,2012-10-30,,13.572,3634,32,Mazumder scale,MW,1867,161,KI12TRAY3,1.049,11,C
12.754,2013-01-30,2012-10-30,,13.68,3630,32,Mazumder scale,MW,1868,157,KI12TRAY3,0.926,12,C
12.524,2013-01-30,2012-10-30,,13.705,3603,32,Mazumder scale,MW,1869,130,KI12TRAY3,1.181,2,D
12.292,2013-01-30,2012-10-30,,13.149,3598,32,Mazumder scale,MW,1870,125,KI12TRAY3,0.857,3,D
12.671,2013-01-30,2012-10-30,,13.7,3635,32,Mazumder scale,MW,1871,162,KI12TRAY3,1.029,4,D
12.347,2013-01-30,2012-10-30,,13.294,3591,32,Mazumder scale,MW,1872,118,KI12TRAY3,0.947,5,D
12.306,2013-01-30,2012-10-30,,13.334,3599,32,Mazumder scale,MW,1873,126,KI12TRAY3,1.028,6,D
12.509,2013-01-30,2012-10-30,,13.601,3596,32,Mazumder scale,MW,1874,123,KI12TRAY3,1.092,7,D
12.64,2013-01-30,2012-10-30,,13.756,3629,32,Mazumder scale,MW,1875,156,KI12TRAY3,1.116,8,D
12.472,2013-01-30,2012-10-30,,13.487,3602,32,Mazumder scale,MW,1876,129,KI12TRAY3,1.015,9,D
12.592,2013-01-30,2012-10-30,,13.561,3605,32,Mazumder scale,MW,1877,132,KI12TRAY3,0.969,10,D
12.297,2013-01-30,2012-10-30,,13.406,3590,32,Mazumder scale,MW,1878,117,KI12TRAY3,1.109,11,D
12.379,2013-01-30,2012-10-30,,13.399,3595,32,Mazumder scale,MW,1879,122,KI12TRAY3,1.02,12,D
12.424,2013-01-30,2012-10-30,,13.387,3608,32,Hawkins scale,MW,1880,135,KI12TRAY3,0.963,2,E
12.334,2013-01-30,2012-10-30,,13.213,3619,32,Hawkins scale,MW,1881,146,KI12TRAY3,0.879,3,E
12.349,2013-01-30,2012-10-30,,13.247,3622,32,Hawkins scale,MW,1882,149,KI12TRAY3,0.898,4,E
12.348,2013-01-30,2012-10-30,,13.308,3600,32,Hawkins scale,MW,1883,127,KI12TRAY3,0.96,5,E
12.452,2013-01-30,2012-10-30,,13.387,3631,32,Hawkins scale,MW,1884,158,KI12TRAY3,0.935,6,E
12.475,2013-01-30,2012-10-30,,12.542,3621,32,Hawkins scale,MW,1885,148,KI12TRAY3,0.067,7,E
12.765,2013-01-30,2012-10-30,,13.67,3592,32,Hawkins scale,MW,1886,119,KI12TRAY3,0.905,8,E
12.665,2013-01-30,2012-10-30,,13.872,3593,32,Hawkins scale,MW,1887,120,KI12TRAY3,1.207,9,E
12.695,2013-01-30,2012-10-30,,12.872,3597,32,Hawkins scale,MW,1888,124,KI12TRAY3,0.177,10,E
12.455,2013-01-30,2012-10-30,,13.303,3616,32,Hawkins scale,MW,1889,143,KI12TRAY3,0.848,11,E
12.809,2013-01-30,2012-10-30,,13.973,3610,32,Hawkins scale,MW,1890,137,KI12TRAY3,1.164,12,E
12.286,2013-01-30,2012-10-30,,13.349,3633,32,Hawkins scale,MW,1891,160,KI12TRAY3,1.063,2,F
12.682,2013-01-30,2012-10-30,,13.539,3613,32,Hawkins scale,MW,1892,140,KI12TRAY3,0.857,3,F
12.647,2013-01-30,2012-10-30,,13.726,3614,32,Hawkins scale,MW,1893,141,KI12TRAY3,1.079,4,F
12.499,2013-01-30,2012-10-30,,13.48,3617,32,Hawkins scale,MW,1894,144,KI12TRAY3,0.981,5,F
12.577,2013-01-30,2012-10-30,,13.481,3638,32,Hawkins scale,MW,1895,165,KI12TRAY3,0.904,6,F
12.741,2013-01-30,2012-10-30,,13.719,3646,32,Hawkins scale,MW,1896,173,KI12TRAY3,0.978,7,F
12.389,2013-01-30,2012-10-30,,13.24,3625,32,Hawkins scale,MW,1897,152,KI12TRAY3,0.851,8,F
12.352,2013-01-30,2012-10-30,,13.401,3641,32,Hawkins scale,MW,1898,168,KI12TRAY3,1.049,9,F
12.744,2013-01-30,2012-10-30,,13.733,3612,32,Hawkins scale,MW,1899,139,KI12TRAY3,0.989,10,F
12.678,2013-01-30,2012-10-30,,13.536,3632,32,Hawkins scale,MW,1900,159,KI12TRAY3,0.858,11,F
12.47,2013-01-30,2012-10-30,,13.43,3645,32,Hawkins scale,MW,1901,172,KI12TRAY3,0.96,12,F
12.297,2013-01-30,2012-11-01,,13.377,3868,32,Mazumder scale,MW,1902,395,KI12TRAY3,1.08,2,G
12.216,2013-01-30,2012-11-01,,13.328,3637,32,Mazumder scale,MW,1903,164,KI12TRAY3,1.112,3,G
12.33,2013-01-30,2012-11-01,,13.327,3609,32,Mazumder scale,MW,1904,136,KI12TRAY3,0.997,4,G
12.34,2013-01-30,2012-11-01,,13.248,3636,32,Mazumder scale,MW,1905,163,KI12TRAY3,0.908,5,G
12.338,2013-01-30,2012-11-01,,13.255,3649,32,Mazumder scale,MW,1906,176,KI12TRAY3,0.917,6,G
12.712,2013-01-30,2012-11-01,,13.681,3627,32,Mazumder scale,MW,1907,154,KI12TRAY3,0.969,7,G
12.227,2013-01-30,2012-11-01,,13.277,3642,32,Mazumder scale,MW,1908,169,KI12TRAY3,1.05,8,G
12.644,2013-01-30,2012-11-01,,13.52,3650,32,Mazumder scale,MW,1909,177,KI12TRAY3,0.876,9,G
12.274,2013-01-30,2012-11-01,,13.372,3654,32,Mazumder scale,MW,1910,181,KI12TRAY3,1.098,10,G
12.293,2013-01-30,2012-11-01,,13.355,3653,32,Mazumder scale,MW,1911,180,KI12TRAY3,1.062,11,G
12.35,2013-01-30,2012-11-01,,13.231,3618,32,Mazumder scale,MW,1912,145,KI12TRAY3,0.881,12,G
12.544,2013-01-30,2012-11-01,,13.631,3647,32,Mazumder scale,MW,1913,174,KI12TRAY3,1.087,2,H
12.23,2013-01-30,2012-11-01,,13.356,3606,32,Mazumder scale,MW,1914,133,KI12TRAY3,1.126,3,H
12.317,2013-01-30,2012-11-01,,13.278,3644,32,Mazumder scale,MW,1915,171,KI12TRAY3,0.961,4,H
12.413,2013-01-30,2012-11-01,,13.544,3624,32,Mazumder scale,MW,1916,151,KI12TRAY3,1.131,5,H
12.441,2013-01-30,2012-11-01,,13.589,3615,32,Mazumder scale,MW,1917,142,KI12TRAY3,1.148,6,H
12.291,2013-01-30,2012-11-01,,13.189,3643,32,Mazumder scale,MW,1918,170,KI12TRAY3,0.898,7,H
12.378,2013-01-30,2012-11-01,,13.499,3623,32,Mazumder scale,MW,1919,150,KI12TRAY3,1.121,8,H
12.482,2013-01-30,2012-11-01,,13.45,3641,32,Mazumder scale,MW,1920,168,KI12TRAY3,0.968,9,H
12.326,2013-01-30,2012-11-01,,13.375,3607,32,Mazumder scale,MW,1921,134,KI12TRAY3,1.049,10,H
12.471,2013-01-30,2012-11-01,,13.226,3604,32,Mazumder scale,MW,1922,131,KI12TRAY3,0.755,11,H
12.269,2013-01-30,2012-11-01,,13.346,3628,32,Mazumder scale,MW,1923,155,KI12TRAY3,1.077,12,H
12.646,2013-01-30,2012-11-01,,13.685,3278,33,Mazumder scale,GAJ,1924,KIF12_227_1,KI12TRAY4,1.039,2,A
12.427,2013-01-30,2012-11-01,,13.34,3280,33,Mazumder scale,GAJ,1925,KIF12_229_1,KI12TRAY4,0.913,3,A
12.639,2013-01-30,2012-11-01,,13.655,3283,33,Mazumder scale,GAJ,1926,KIF12_232_1,KI12TRAY4,1.016,4,A
12.691,2013-01-30,2012-11-01,,13.753,3284,33,Mazumder scale,GAJ,1927,KIF12_233_1,KI12TRAY4,1.062,5,A
12.676,2013-01-30,2012-11-01,,13.73,3104,33,Mazumder scale,GAJ,1928,KIF12_248_1,KI12TRAY4,1.054,6,A
12.296,2013-01-30,2012-11-01,,13.271,3297,33,Mazumder scale,GAJ,1929,KIF12_249_1,KI12TRAY4,0.975,7,A
12.403,2013-01-30,2012-11-01,,13.495,3300,33,Mazumder scale,GAJ,1930,KIF12_252_1,KI12TRAY4,1.092,8,A
12.479,2013-01-30,2012-11-01,,13.457,3316,33,Mazumder scale,GAJ,1931,KIF12_282_1,KI12TRAY4,0.978,9,A
12.472,2013-01-30,2012-11-01,,13.334,3320,33,Mazumder scale,GAJ,1932,KIF12_286_1,KI12TRAY4,0.862,10,A
12.321,2013-01-30,2012-11-01,,13.326,3331,33,Mazumder scale,GAJ,1933,KIF12_297_1,KI12TRAY4,1.005,11,A
12.44,2013-01-30,2012-11-01,,13.515,3267,33,Mazumder scale,GAJ,1934,KIF12_216_1,KI12TRAY4,1.075,12,A
12.323,2013-01-30,2012-11-01,,13.458,3345,33,Mazumder scale,GAJ,1935,KIF12_311_1,KI12TRAY4,1.135,2,B
12.425,2013-01-30,2012-11-01,,13.421,3346,33,Mazumder scale,GAJ,1936,KIF12_312_1,KI12TRAY4,0.996,3,B
12.258,2013-01-30,2012-11-01,,13.093,3347,33,Mazumder scale,GAJ,1937,KIF12_314_1,KI12TRAY4,0.835,4,B
12.716,2013-01-30,2012-11-01,,13.908,3349,33,Mazumder scale,GAJ,1938,KIF12_318_1,KI12TRAY4,1.192,5,B
12.267,2013-01-30,2012-11-01,,13.128,3351,33,Mazumder scale,GAJ,1939,KIF12_320_1,KI12TRAY4,0.861,6,B
12.488,2013-01-30,2012-11-01,,13.544,3354,33,Mazumder scale,GAJ,1940,KIF12_324_1,KI12TRAY4,1.056,7,B
12.578,2013-01-30,2012-11-01,,13.429,3368,33,Mazumder scale,GAJ,1941,KIF12_341_1,KI12TRAY4,0.851,8,B
12.395,2013-01-30,2012-11-01,,13.395,1550,33,Mazumder scale,GAJ,1942,KIF11_575_1,KI12TRAY4,1,9,B
12.647,2013-01-30,2012-11-01,,13.721,1551,33,Mazumder scale,GAJ,1943,KIF11_576_1,KI12TRAY4,1.074,10,B
12.49,2013-01-30,2012-11-01,,13.54,1553,33,Mazumder scale,GAJ,1944,KIF11_578_1,KI12TRAY4,1.05,11,B
12.394,2013-01-30,2012-11-01,,13.214,1554,33,Mazumder scale,GAJ,1945,KIF11_579_1,KI12TRAY4,0.82,12,B
12.56,2013-01-30,2012-11-01,,13.56,1191,33,Mazumder scale,GAJ,1946,KIF11_207_1,KI12TRAY4,1,2,C
12.704,2013-01-30,2012-11-01,,13.73,1197,33,Mazumder scale,GAJ,1947,KIF11_213_1,KI12TRAY4,1.026,3,C
12.605,2013-01-30,2012-11-01,,13.502,1198,33,Mazumder scale,GAJ,1948,KIF11_214_1,KI12TRAY4,0.897,4,C
12.612,2013-01-30,2012-11-01,,13.665,1199,33,Mazumder scale,GAJ,1949,KIF11_215_1,KI12TRAY4,1.053,5,C
